Building SF,Year Built,Building Tax Expenses,Coverage,Improvement Ratio,Distance_to_Nearest_Port,Latitude,Longitude,distance_public_transport,distance_to_highway,distance_to_nearest_airport,distance_to_nearest_rail,distance_to_nearest_dc,distance_to_residential,Market Asking Rent Growth,Vacancy Rate,Sales Volume Transactions,Market Cap Rate,Under Construction SF,Net Absorption SF,Population,Industrial Employment,Under Construction SF Growth,Population Growth,Industrial Employment Growth,Secondary Type,Building Class,Sale Quarter,Sale Price
55868,1950.0,68158.95999999999,0.442259586460213,58.03,57.81106793485712,34.09397,-117.2949996,0.1637265283809735,0.4212445600863431,17.754421288843854,2.114867263574152,6.417630458614963,0.7352833376786861,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Warehouse,C,2022Q4,5505000.0
4185,1926.0,25151.85,0.724926381430799,32.3,18.113261227011296,34.0153819,-118.2434111,0.2295477596182847,0.5669590768514522,10.757261477207727,2.9239091256637924,2.3364955327645136,0.0591787702205364,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,2000000.0
5800,1951.0,24302.000000000004,1.0,36.36,2.084142464190594,37.8254194,-122.2853958,0.0737989852318247,0.0988610878919234,7.998150315545772,1.4840387136599968,1.6472144325543616,0.0460378635661561,0.011000000000000001,0.043,53.0,0.05,5887813.0,698412.0,2782891.0,189488.0,-0.0012818720405287365,-8.57006015198447e-06,-2.0907391315796442e-05,Warehouse,C,2022Q4,1570000.0
13855,1970.0,,0.0169848699195563,33.6,132.2382445692478,35.4638769,-119.2689685,,,69.05291078007613,92.45548110217096,37.80086551095626,0.4133279456661948,0.018000000000000002,0.044000000000000004,25.0,0.065,1807327.0,1032186.0,915896.0,37561.0,0.009599821714018006,-9.326414697120588e-06,3.392637709034529e-05,Warehouse,C,2022Q4,1000000.0
4626,1990.0,8002.98,0.212396694214876,49.36,158.73948741450607,36.77559,-119.691649,1.4227881394278004,1.5476285932647602,1.467343609357457,5.920858405884886,5.90245809430716,0.2881891499001543,0.017,0.025,21.0,0.068,559393.0,177786.0,1015674.0,49442.0,-0.0023871704388795365,3.102350991126546e-06,-7.069124794151894e-05,Warehouse,C,2022Q4,650000.0
24620,2023.0,78537.8,0.360224331320104,0.0,44.954272687629874,34.0878446,-117.5433417,0.8297468013207924,0.4052690279223909,3.989260771148428,11.292925628724667,6.220061372496348,0.9613755378957496,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Warehouse,B,2022Q4,7739000.0
22715,1988.0,12493.250000000002,0.180438167259786,44.73,64.23615715136928,38.500684,-121.407841,0.5053762220192234,1.894498084144172,16.689813185053723,39.13672066712628,7.289658486230818,1.164615636193054,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,C,2022Q4,2500000.0
15000,1980.0,11700.0,0.172176308539945,76.29,51.233425636222606,33.7051229,-117.3268233,1.5082198083948932,1.0922411730881147,28.84610850145036,24.111867044672305,7.773259075826671,0.2269862393270862,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Service,,2022Q4,1130000.0
34384,1974.0,140630.56,0.444829682911368,9.28,17.17315739595078,33.705064,-117.923498,0.2158081955411479,0.9699988570249866,3.790207401462994,19.160360339782816,26.626491135410184,0.8234581949056693,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Warehouse,B,2022Q4,12500000.0
25600,1967.0,89344.0,0.29832309789892,50.0,35.128876826920006,37.363082,-121.94208,0.5773421045977372,0.3990917721592978,0.7276815367517881,35.96470411437316,17.43208102021168,0.4197655061222805,0.011000000000000001,0.059000000000000004,34.0,0.053,3290491.0,733798.0,1945666.0,235878.0,0.003979502055614821,-1.6033069233056806e-06,1.0312559679164224e-05,Service,C,2022Q4,7495000.0
10000,1956.0,49300.0,0.998103603154007,28.57,8.004927788515735,37.721607,-122.391877,0.0482176833576928,0.4589527450853034,6.953710982219631,7.936555693544117,8.736851654532236,0.2257776017293324,0.011000000000000001,0.06,25.0,0.049,4706135.0,635368.0,1536158.0,78455.0,-0.0005332583686532311,-3.5465538884216217e-06,-5.463580356463771e-05,Warehouse,C,2022Q4,4125000.0
6600,1905.0,11880.0,0.912863070539419,32.38,18.172641867318543,34.0140252,-118.2655198,0.0475343591100884,0.8699054398763997,9.60840293064102,3.785154447629469,2.479821100546664,0.1431310894585824,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,C,2022Q4,915000.0
96000,1964.0,36480.0,0.116272732227531,65.32,188.96875928210883,36.3280306,-119.3867996,0.1972097743859388,0.123819076630278,35.95783993942767,35.9467724868068,35.979200522367925,0.4088633272808977,0.018000000000000002,0.032,5.0,0.064,1745090.0,-467474.0,478216.0,21463.0,-0.0013755637100460849,6.947292648424863e-06,-0.00013059272543339273,Warehouse,B,2022Q4,6200000.0
12280,1965.0,70118.8,0.327798836153969,55.97,32.60943316168483,34.20206,-118.395938,0.1127698086231063,0.4884385246870557,2.222244136490169,14.512094550230364,17.43651792367361,0.2913745934380662,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,B,2022Q4,5500000.0
17933,1989.0,60972.2,0.434402402984352,76.39,45.75069645729376,34.057619,-117.50734,1.400227477520426,0.8934421622325455,5.380542383681503,8.994524277299773,4.784935324697906,0.3248028390986526,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Warehouse,C,2022Q4,5300000.0
28307,2005.0,50386.46,0.365077317925636,77.5,74.6540522010593,38.603116,-121.265318,0.2153078992343319,0.5738237040963655,18.71858640832016,45.61610350988381,12.489757650702144,0.795863344917296,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Manufacturing,C,2022Q4,3900000.0
4720,1978.0,24968.8,0.224057723345676,30.05,66.7302746510274,34.257472,-119.243234,1.0771055084308832,0.4323058855225768,50.87888952791014,60.42066913386867,52.79933774843138,0.3506080125095702,0.016,0.025,17.0,0.055999999999999994,488965.0,-241793.0,831940.0,46033.0,-0.000411003229899416,-1.1178201666284248e-05,-4.261302184728533e-05,Warehouse,C,2022Q4,2260000.0
8110,1990.0,5352.6,0.48994140035039,66.17,27.40670158414177,38.2568232,-122.643751,0.4320669395217638,0.9741556827355632,43.55069655562742,26.88227437867437,37.24192585296553,0.2945972841745326,0.013999999999999999,0.057999999999999996,11.0,0.057999999999999996,360729.0,-106982.0,482390.0,39951.0,0.04830623262429689,-5.7803587966076544e-06,-0.00010869026986877973,Warehouse,C,2022Q4,1775000.0
10348,1989.0,17177.68,0.500265893159294,80.58,73.96026311380099,38.58529,-121.264047,1.1906912444228028,1.200684445629277,19.23721217108842,44.38833018865871,12.47421261709833,0.717946756048404,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,B,2022Q4,1080000.0
3037,1950.0,14547.23,0.697199265381084,69.07,18.49885818080444,37.527958,-122.2845578,0.1181222025369169,0.6211774069057572,8.26514848640532,19.068602271462726,12.960668824553538,0.0465567132967455,0.011000000000000001,0.06,25.0,0.049,4706135.0,635368.0,1536158.0,78455.0,-0.0005332583686532311,-3.5465538884216217e-06,-5.463580356463771e-05,Warehouse,B,2022Q4,950600.0
8706,1985.0,10969.56,0.0130971454360826,14.51,147.06876013120126,36.7347571,-119.9603531,,6.158554156104083,13.73637057961275,9.617009604698778,9.617785847458045,0.2088511389856627,0.017,0.025,21.0,0.068,559393.0,177786.0,1015674.0,49442.0,-0.0023871704388795365,3.102350991126546e-06,-7.069124794151894e-05,Service,C,2022Q4,800000.0
2313,1949.0,10477.89,0.709944751381215,68.88,18.80240379451088,37.5235311,-122.278751,0.1917216273843092,0.4628490451687608,8.703133131755612,19.38244399704428,12.79349285096616,0.0863930562170769,0.011000000000000001,0.06,25.0,0.049,4706135.0,635368.0,1536158.0,78455.0,-0.0005332583686532311,-3.5465538884216217e-06,-5.463580356463771e-05,Service,C,2022Q4,735000.0
3334,1980.0,4834.3,0.201413641031837,71.5,75.26083248493869,33.926504,-116.921548,0.8904883831645897,0.2868552905017446,24.75291988642808,23.478816748342915,17.737396411285193,0.5492096905371459,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Warehouse,C,2022Q4,340000.0
11200,1980.0,61376.00000000001,0.574948665297741,36.44,15.561456536731752,33.9787237,-118.2375586,0.1478756763505105,2.472619974049071,10.145463438408465,3.932022562271999,0.5664516188818951,0.7449023619959172,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,B,2022Q4,4100000.0
4620,1962.0,26888.4,0.883872202027932,22.24,19.475643999248824,34.035028,-118.245438,0.128790076579578,0.6328706852824242,11.36270723196496,1.964984548878748,3.683304897924,0.4771560279372288,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,1902803.0
4000,1984.0,8880.0,0.237896990603069,81.11,68.0156951225203,38.538642,-121.356907,0.5882646916430614,1.670053566717005,16.647411986025674,41.355935221682536,8.014344655420286,0.3209920094845943,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,C,2022Q4,760000.0
205589,2022.0,,0.492559698506669,0.0,56.70091095114273,33.8275023,-117.2329651,1.19289519542751,0.6322829611859218,26.35082006566603,16.651686597306494,3.1117907309352946,0.6272799212107779,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Distribution,A,2022Q4,59275000.0
42687,1979.0,185688.45,0.603196359936695,69.92,10.895011390590108,33.908227,-118.1758975,0.3098621004630603,0.1831421477694913,6.395091951660474,5.971571255138268,6.493234735986894,0.1084845959709919,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,C,2022Q4,14250000.0
4000,1988.0,18040.0,0.183654729109275,65.68,51.54676766654279,33.98636,-117.36256,0.2962744683506598,0.0806433946241086,14.498038065496136,4.739569957027923,4.905046250508689,0.9892819001128472,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Service,C,2022Q4,1600000.0
3543,1987.0,18246.45,0.739357262103506,44.33,12.335510267886534,33.9052348,-118.3400028,0.3933190388092137,1.3812288329215243,4.665960514894037,8.589907235724944,7.507779731283483,0.1713006034379885,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,1400000.0
7840,1982.0,14974.4,0.418557471571192,76.0,61.634248869919496,38.5088633,-121.4775286,0.2243579657792981,0.9132191408199304,14.25674320480052,40.51481591378752,5.099679943758063,0.3341341220231288,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,C,2022Q4,1250000.0
4869,1947.0,3213.54,0.338713043478261,57.14,127.9375474614423,39.7448564,-121.8407225,0.5613981307639324,0.3773579130546374,73.62190038734556,127.95705419847418,82.37270649831704,0.8681722743150364,0.013999999999999999,0.034,2.0,0.062,3000.0,35945.0,207292.0,8542.0,0.0,-3.71318760277628e-06,0.00012205237587391782,Service,C,2022Q4,150000.0
44179,1985.0,163462.30000000002,0.475426419155233,48.08,30.640893236364253,34.1276151,-117.928141,0.3091886496654891,0.2296533520279042,19.399439832291343,7.910356593227075,16.50374332716062,0.4843287180324997,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,B,2022Q4,11505820.0
30902,2017.0,99504.44,0.484175231887691,48.08,30.566878696270376,34.1267671,-117.9289406,0.2888848806400987,0.2858521978366563,19.42902095661859,7.843264738762507,16.532427916118834,0.5431277175771033,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,B,2022Q4,8994180.0
65463,1992.0,418308.57,0.332608463699782,33.85,12.917553918424987,33.7132982,-117.9970925,0.158288916550586,1.3529678606606566,7.891478404030042,15.185589487984616,23.4129062935719,0.1850046603819312,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Warehouse,C,2022Q4,8048575.0
12000,1960.0,73320.0,0.284003502709867,41.02,35.200460869666465,34.21504,-118.480526,0.4302607657017557,0.475434421419449,7.144697851629561,18.76713696919294,20.940073882431648,0.4908465260140317,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,5780000.0
56877,,418614.72,,33.85,12.921766897666586,33.7126699,-117.9971888,0.2012698983704045,1.393898598647507,7.882838651755331,15.203936621374073,23.4437636079163,0.2108790942560051,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Warehouse,C,2022Q4,5552295.0
48268,1992.0,418483.56,0.33260749724366,33.85,12.938021745678672,33.7117457,-117.9971555,0.2441292510551197,1.4499300987599109,7.860975222574583,15.2396166274821,23.495373381316654,0.2507546096785268,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,,C,2022Q4,4818665.0
29751,1981.0,418596.57,0.332614091183507,33.85,12.887630389965462,33.7143086,-117.9973555,0.1038690730441734,1.2993871744009762,7.9285680620179315,15.135859610165342,23.348597310317576,0.1845195645305476,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,,B,2022Q4,2513636.0
24372,1992.0,418467.2400000001,0.332600952549913,33.85,12.99891083870319,33.7116039,-117.9961074,0.2546829624504406,1.4309349868406738,7.800566877738837,15.29583340005999,23.539983745632803,0.2220071003723112,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,,C,2022Q4,2433092.0
4722,1963.0,26254.32,0.0895879183425666,55.53,61.62349072944556,38.5679532,-121.546525,1.223019554226628,0.5105010022729627,9.116730403330449,45.50057053268967,2.975286261188788,0.6661461479940329,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,C,2022Q4,1990000.0
19549,1982.0,418544.09,0.332601742207704,33.85,12.954998629842889,33.7135659,-117.9963527,0.13173797106524,1.3170054796420645,7.857186847414685,15.21194574124004,23.424457291087585,0.138572517397159,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,,C,2022Q4,1842864.0
2922,1948.0,3097.32,0.670798898071625,62.5,7.613623017830242,37.771186,-122.41512,0.0529231857559135,0.1119656260719375,10.524912727217954,7.158944478675655,8.208798755463613,0.319847117601463,0.011000000000000001,0.06,25.0,0.049,4706135.0,635368.0,1536158.0,78455.0,-0.0005332583686532311,-3.5465538884216217e-06,-5.463580356463771e-05,Manufacturing,B,2022Q4,1650000.0
16380,1980.0,27518.4,0.0367938578067896,89.33,173.47955328719024,36.3985129,-119.6634497,2.7000188876314213,5.307437951535254,26.192161947817556,24.34522603052825,24.38490923508404,0.5625572221498794,0.018000000000000002,0.08199999999999999,3.0,0.055999999999999994,27735.0,33583.0,152890.0,6042.0,0.0,-6.3404080085238676e-06,0.0004695893259400452,Food Processing,C,2022Q4,1450000.0
5503,1992.0,418503.15,0.332628143133462,33.85,12.973070641402408,33.712372,-117.9963551,0.2139312763603977,1.391058766376521,7.830782845120648,15.255509655283182,23.489381433354914,0.1877377296855433,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,,C,2022Q4,549373.0
117600,1984.0,189336.0,0.457580426763786,85.6,68.92955477604758,38.656335,-121.468522,0.7452300603162443,1.0561750593783523,7.1374075303558175,50.30043534051163,5.34184282598229,0.4558002408945615,0.015,0.040999999999999995,42.0,0.066,3781703.0,595548.0,2417774.0,116879.0,-0.0008959261486550574,2.1305122868509052e-06,-0.0001524993891599058,Warehouse,C,2022Q4,14000000.0
37781,2022.0,96719.36,0.468828332464696,52.86,50.33038101916757,34.0098741,-117.394853,0.2247538459572649,0.3281671717984992,12.2475570884107,3.983314661496545,2.9172962266131024,1.0749430309622867,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Service,B,2022Q4,8501000.0
27297,2022.0,70699.23,0.42341280305263,52.86,50.36341902057577,34.0094388,-117.3940438,0.2344301787911072,0.3020650891933641,12.300189444758558,3.977210360750723,2.9477974206303386,1.0210784413942244,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Service,B,2022Q4,6142000.0
26777,2022.0,,0.396590538819278,52.86,50.379225559056415,34.0103906,-117.3941744,0.1752954668415429,0.3660555611553027,12.276070902891853,3.9310644857413233,2.8820741585402114,1.074403972911372,0.026000000000000002,0.02,175.0,0.040999999999999995,43074260.0,4304075.0,4673252.0,216147.0,-0.0004261542533410012,8.787468551549882e-06,-4.0593840426119684e-05,Manufacturing,B,2022Q4,6025000.0
19058,1960.0,57555.16,0.480776992936428,25.8,11.963031006735095,33.913044,-118.299356,0.8261420215922299,0.7438873270038817,6.572383855878855,7.28544800158053,5.607150634913574,0.3108262624486608,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,C,2022Q4,4500000.0
11880,,24235.2,0.054005400540054,50.2,57.934690348334016,37.924226,-121.229696,,0.3506830751591011,2.123561488236196,3.146568303758301,4.058204391022195,0.1948000352898812,0.013999999999999999,0.065,27.0,0.055999999999999994,8440082.0,997924.0,795855.0,37899.0,-0.0009662062330858845,1.966528724286931e-05,-2.9016090741229574e-06,Service,C,2022Q4,3800000.0
14666,2001.0,15252.64,0.131935404425993,52.72,40.9801509241486,37.7248796,-121.5343189,,0.2961791861793721,19.968027941969915,15.638599624518507,6.063684562886688,0.380696555149825,0.013999999999999999,0.065,27.0,0.055999999999999994,8440082.0,997924.0,795855.0,37899.0,-0.0009662062330858845,1.966528724286931e-05,-2.9016090741229574e-06,Manufacturing,B,2022Q4,2965000.0
54508,1989.0,29979.4,0.341892993790378,66.34,177.0613775158385,36.5887749,-119.4411317,0.6291471677789917,,20.07314702770717,21.774523786155456,21.79393490658712,0.0849428818560811,0.017,0.025,21.0,0.068,559393.0,177786.0,1015674.0,49442.0,-0.0023871704388795365,3.102350991126546e-06,-7.069124794151894e-05,Refrigeration/Cold Storage,C,2022Q4,2550000.0
19875,2010.0,27626.25,0.0989731689341274,78.78,132.20143470715743,35.4974219,-119.1781056,,0.6788232186670354,65.41038885114531,92.01858267871197,37.77194588718934,3.703072106158909,0.018000000000000002,0.044000000000000004,25.0,0.065,1807327.0,1032186.0,915896.0,37561.0,0.009599821714018006,-9.326414697120588e-06,3.392637709034529e-05,Manufacturing,B,2022Q4,2400000.0
5640,1926.0,16694.4,0.995938548472541,34.99,16.849678483110715,33.9857322,-118.3086254,0.0150506723351351,1.601958597357055,6.492398416157668,6.926812389197503,3.561188340924124,0.2316427825357851,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,1300000.0
5000,2005.0,8100.000000000001,0.161665804449043,65.11,125.77003663089974,35.4333974,-119.0700256,,0.2021761901137423,57.98168863486191,98.44424300841564,31.797352294524764,0.7708415763018004,0.018000000000000002,0.044000000000000004,25.0,0.065,1807327.0,1032186.0,915896.0,37561.0,0.009599821714018006,-9.326414697120588e-06,3.392637709034529e-05,Warehouse,B,2022Q4,625000.0
25980,1967.0,91189.8,0.613531703861141,57.77,35.219359659115725,34.215201,-118.48094,0.4333926340730787,0.4920136891291577,7.169883732783405,18.79278022865735,20.96378792865026,0.4800861647700782,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,C,2022Q4,5013909.0
13550,1974.0,49051.0,0.64804629585346,55.07,13.49142090351073,33.805977,-117.989951,0.2041616620052825,2.4183802610464102,9.329210114136774,13.3837998088974,19.09075787343275,0.1801227934091142,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Manufacturing,C,2022Q4,4450000.0
13353,1950.0,54480.24,0.42575646462392,61.22,8.989348126778856,37.712084,-122.153065,0.1731349162447338,0.6419323679454758,3.766125812638472,9.886558352533806,6.84041061990966,0.4701511150476865,0.011000000000000001,0.043,53.0,0.05,5887813.0,698412.0,2782891.0,189488.0,-0.0012818720405287365,-8.57006015198447e-06,-2.0907391315796442e-05,Warehouse,C,2022Q4,4300000.0
12000,1960.0,73320.0,0.284003502709867,57.77,35.200460869666465,34.21504,-118.480526,0.4302607657017557,0.475434421419449,7.144697851629561,18.76713696919294,20.940073882431648,0.4908465260140317,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,3853000.0
7632,1970.0,38694.240000000005,0.385665093738044,42.85,32.51640576127397,37.375325,-122.012095,0.0345029989033332,0.1811233941293044,4.646377793425226,33.32041408340103,15.508034736633146,0.2374264632012354,0.011000000000000001,0.059000000000000004,34.0,0.053,3290491.0,733798.0,1945666.0,235878.0,0.003979502055614821,-1.6033069233056806e-06,1.0312559679164224e-05,,B,2022Q4,3282000.0
7500,1951.0,47025.0,0.500066675556741,57.77,35.24652894403736,34.215207,-118.482237,0.417642054425184,0.5603261497176557,7.243246885136745,18.852669285128005,21.01180812739405,0.4810595235893369,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,2552000.0
7760,1976.0,37325.6,0.593816957453321,57.77,35.199588309227124,34.214431,-118.482383,0.3647348099078053,0.5893611857235608,7.2431282036206595,18.82762999645592,20.97627899109676,0.5351108997449889,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,2285000.0
7275,1972.0,27354.0,0.555597983809378,57.77,35.19855891564086,34.214519,-118.48206,0.373232039729737,0.5700756365307642,7.225783313415326,18.81633851202401,20.968996016232964,0.5274944770554111,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,2142000.0
12000,1962.0,23400.0,0.0476612240196682,86.49,159.0706932576191,36.6993281,-119.7358256,1.1775253822599612,1.2411901025673395,5.364118150153304,3.862847242942385,3.890928686938656,0.2541894352525313,0.017,0.025,21.0,0.068,559393.0,177786.0,1015674.0,49442.0,-0.0023871704388795365,3.102350991126546e-06,-7.069124794151894e-05,Service,C,2022Q4,1831000.0
12500,1999.0,8750.0,0.265703050271017,84.76,58.008179202890055,37.9342001,-121.2302973,3.04895574364518,0.2058581046456347,2.793205912510188,2.9165809679128745,3.6805304850016096,0.4072149064277987,0.013999999999999999,0.065,27.0,0.055999999999999994,8440082.0,997924.0,795855.0,37899.0,-0.0009662062330858845,1.966528724286931e-05,-2.9016090741229574e-06,Warehouse,B,2022Q4,1550000.0
3200,1962.0,13760.0,0.372049761655621,39.19,17.100712414857103,33.825576,-117.931313,0.5184430190499176,0.2748323152674685,10.931046077619063,13.198080142713923,21.080191306295387,0.2968210218663166,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Manufacturing,C,2022Q4,1250000.0
3877,1976.0,14306.13,0.52356515867657,80.77,4.488498215776182,33.7960301,-118.298568,0.4215350877870179,0.8601474853713602,8.592331415751012,5.052816196669331,13.131564584898433,0.2163007794643061,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Warehouse,C,2022Q4,1105000.0
21965,1977.0,107189.2,0.458406377827865,19.13,16.88719753578447,33.762091,-117.922636,0.1614911618896667,0.3423693533472501,6.717605961250893,17.601914817876906,24.00442102443608,0.2947834357938597,0.023,0.017,100.0,0.046,2511229.0,1044554.0,3146298.0,261894.0,-0.0017666080666112792,-1.2931806148607228e-05,-4.8334511297052354e-05,Warehouse,B,2022Q4,8831000.0
80000,1985.0,164000.0,0.544970265059913,71.37,16.094927515123544,33.955578,-118.075499,1.5657850808588647,0.8409943999667332,10.458995872064978,6.394272429447359,9.9993553941767,0.4724961062908861,0.021,0.024,238.0,0.044000000000000004,5858349.0,-1019303.0,9704366.0,477448.0,-0.0007622240678451986,-1.5842975627496924e-05,-1.7792217838632497e-05,Manufacturing,B,2022Q4,6600000.0
7398,1950.0,61773.3,0.738397045613335,70.21,6.783401000287791,37.73577,-122.180768,0.0808884547800077,0.5440146623114239,2.406391226087004,7.678197236099788,6.845438474559879,0.4488646919552987,0.011000000000000001,0.043,53.0,0.05,5887813.0,698412.0,2782891.0,189488.0,-0.0012818720405287365,-8.57006015198447e-06,-2.0907391315796442e-05,Manufacturing,C,2022Q4,4250000.0
